timestamp,asset_id,temperature,vibration,pressure,current,flow_rate,health_score,risk_score
2025-04-13,AST-143,73.27,2.72,121.81,94.85,180.96,89.14,15
2025-04-14,AST-143,78.51,3.31,120.87,94.34,174.05,86.04,9
2025-04-15,AST-143,74.96,2.54,120.95,88.66,176.28,89.82,5
2025-04-16,AST-143,76.39,2.66,122.11,87.36,172.31,89.08,11
2025-04-17,AST-143,76.47,3.37,119.71,90.49,173.53,86.23,12
2025-04-18,AST-143,77.83,3.71,119.43,90.94,172.17,84.61,20
2025-04-19,AST-143,78.77,3.94,119.25,91.26,171.23,83.47,21
2025-04-20,AST-143,79.68,4.17,119.06,91.56,170.32,82.39,18
2025-04-21,AST-143,81.52,4.63,118.7,92.17,168.48,80.18,19
2025-04-22,AST-143,83.31,5.08,118.34,92.77,166.69,78.02,17
2025-04-23,AST-143,84.84,5.46,118.03,93.28,165.16,76.19,18
2025-04-24,AST-143,86.69,5.92,117.66,93.9,163.31,73.97,29
2025-04-25,AST-143,88.32,6.33,117.34,94.44,161.68,72.02,24
2025-04-26,AST-143,89.51,6.63,117.1,94.84,160.49,70.58,33
2025-04-27,AST-143,90.94,6.99,116.81,95.31,159.06,68.87,27
2025-04-28,AST-143,92.42,7.36,116.52,95.81,157.58,67.1,35
2025-04-29,AST-143,94.31,7.83,116.14,96.44,155.69,64.83,31
2025-04-30,AST-143,96.09,8.27,115.78,97.03,153.91,62.7,42
2025-05-01,AST-143,98.04,8.76,115.39,97.68,151.96,60.35,37
2025-05-02,AST-143,99.19,9.05,115.16,98.06,150.81,58.97,43
2025-05-03,AST-143,100.74,9.43,114.85,98.58,149.26,57.11,45
2025-05-04,AST-143,102.18,9.79,114.56,99.06,147.82,55.38,47
2025-05-05,AST-143,103.66,10.17,114.27,99.55,146.34,53.6,48
2025-05-06,AST-143,75.76,3.4,120.94,84.52,166.06,86.27,11
2025-05-07,AST-143,75.49,3.74,120.67,91.16,171.1,84.93,10
2025-05-08,AST-143,72.98,3.01,121.15,87.75,174.23,87.96,11
2025-05-09,AST-143,74.32,3.31,120.81,89.47,177.62,86.75,12
2025-05-10,AST-143,78.48,3.18,120.34,86.2,179.3,86.57,14
2025-05-11,AST-143,77.35,3.29,117.5,90.92,177.89,86.36,14
2025-05-12,AST-143,72.9,2.85,116.85,88.68,177.75,88.6,16
2025-05-13,AST-143,75.23,3.49,120.16,89.85,173.72,85.98,18
2025-05-14,AST-143,77.65,1.91,119.88,89.52,177.9,91.84,10
2025-05-15,AST-143,75.79,3.59,121.14,87.42,172.56,85.49,14
2025-05-16,AST-143,80.25,3.21,121.82,89.77,176.04,86.1,15
2025-05-17,AST-143,78.91,2.79,119.54,94.98,179.42,88.07,14
2025-05-18,AST-143,73.77,3.17,120.89,89.65,174.55,87.32,8
2025-05-19,AST-143,74.53,2.59,118.71,92.68,175.02,89.65,6
2025-05-20,AST-143,72.62,3.46,120.92,88.01,176.58,86.16,13
2025-05-21,AST-143,77.57,3.25,119.58,80.79,171.84,86.48,14
2025-05-22,AST-143,73.46,3.22,122.6,90.63,172.61,87.14,15
2025-05-23,AST-143,76.25,3.12,119.55,95.55,176.45,87.27,14
2025-05-24,AST-143,77.79,2.65,120.07,89.72,168.59,88.82,16
2025-05-25,AST-143,76.19,2.97,119.01,83.59,172.91,87.9,7
2025-05-26,AST-143,69.7,2.65,121.97,100.35,171.11,89.4,9
2025-05-27,AST-143,77.34,3.67,119.15,83.72,170.52,84.86,13
2025-05-28,AST-143,76.41,2.86,117.8,93.59,178.64,88.27,8
2025-05-29,AST-143,75.36,2.84,122.31,87.87,181.42,88.56,12
2025-05-30,AST-143,74.66,3.04,118.66,89.56,178.7,87.85,13
2025-05-31,AST-143,69.46,2.88,121.73,94.63,174.92,88.49,16
2025-06-01,AST-143,75.0,2.85,124.21,97.7,166.69,88.61,7
2025-06-02,AST-143,77.41,2.22,118.64,88.45,173.51,90.63,4
2025-06-03,AST-143,74.64,2.71,119.76,97.95,172.62,89.14,13
2025-06-04,AST-143,78.9,3.71,113.91,90.79,184.47,84.38,10
2025-06-05,AST-143,76.85,3.46,119.63,90.62,173.15,85.78,17
2025-06-06,AST-143,78.75,3.94,119.25,91.25,171.25,83.5,20
2025-06-07,AST-143,80.52,4.38,118.9,91.84,169.48,81.38,23
2025-06-08,AST-143,82.0,4.75,118.6,92.33,168.0,79.6,21
2025-06-09,AST-143,83.11,5.03,118.38,92.7,166.89,78.27,26
2025-06-10,AST-143,84.51,5.38,118.1,93.17,165.49,76.59,24
2025-06-11,AST-143,86.38,5.85,117.72,93.79,163.62,74.34,23
2025-06-12,AST-143,87.95,6.24,117.41,94.32,162.05,72.46,27
2025-06-13,AST-143,88.48,6.37,117.3,94.49,161.52,71.82,29
2025-06-14,AST-143,90.04,6.76,116.99,95.01,159.96,69.95,35
2025-06-15,AST-143,90.93,6.98,116.81,95.31,159.07,68.88,26
2025-06-16,AST-143,92.05,7.26,116.59,95.68,157.95,67.54,31
2025-06-17,AST-143,92.98,7.5,116.4,95.99,157.02,66.42,34
2025-06-18,AST-143,94.41,7.85,116.12,96.47,155.59,64.71,36
2025-06-19,AST-143,95.4,8.1,115.92,96.8,154.6,63.52,32
2025-06-20,AST-143,96.51,8.38,115.7,97.17,153.49,62.18,37
2025-06-21,AST-143,98.5,8.87,115.3,97.83,151.5,59.8,36
2025-06-22,AST-143,99.02,9.01,115.2,98.01,150.98,59.17,40
2025-06-23,AST-143,100.91,9.48,114.82,98.64,149.09,56.91,41
2025-06-24,AST-143,102.8,9.95,114.44,99.27,147.2,54.64,50
2025-06-25,AST-143,78.7,3.23,117.35,92.84,182.11,86.34,11
2025-06-26,AST-143,76.08,3.24,115.26,96.69,173.24,86.83,14
2025-06-27,AST-143,74.73,2.87,120.35,97.8,176.61,88.53,13
2025-06-28,AST-143,79.38,3.82,117.6,94.67,173.18,83.83,11
2025-06-29,AST-143,73.42,3.35,120.04,88.71,174.27,86.59,13
2025-06-30,AST-143,74.38,3.07,121.08,94.2,169.87,87.72,12
2025-07-01,AST-143,74.29,2.84,120.6,89.23,175.89,88.62,10
2025-07-02,AST-143,77.65,2.58,122.56,94.32,179.68,89.16,12
2025-07-03,AST-143,77.85,2.95,117.98,90.18,177.3,87.63,14
2025-07-04,AST-143,73.3,3.35,119.84,90.35,172.87,86.58,14
2025-07-05,AST-143,75.2,3.04,119.12,99.69,174.57,87.81,14
2025-07-06,AST-143,71.92,3.02,116.0,85.99,177.04,87.92,12
2025-07-07,AST-143,74.27,1.84,120.45,89.25,177.39,92.63,5
2025-07-08,AST-143,78.43,3.14,120.12,91.48,180.26,86.75,15
2025-07-09,AST-143,71.47,2.47,120.82,89.61,186.99,90.11,11
2025-07-10,AST-143,74.41,2.54,119.39,92.34,175.38,89.83,10
2025-07-11,AST-143,77.94,2.6,122.11,92.85,173.22,89.0,13
2025-07-12,AST-143,74.3,3.69,118.96,95.99,172.33,85.22,17
2025-07-13,AST-143,73.46,3.36,117.13,91.1,168.09,86.57,8
2025-07-14,AST-143,72.9,3.61,119.63,83.86,176.53,85.56,13
2025-07-15,AST-143,74.96,3.15,120.29,92.05,178.75,87.39,15
2025-07-16,AST-143,72.86,3.33,121.73,92.36,172.43,86.68,15
2025-07-17,AST-143,71.52,2.71,121.25,85.13,172.67,89.17,15
2025-07-18,AST-143,76.36,3.34,119.73,90.45,173.64,86.37,11
2025-07-19,AST-143,77.97,3.74,119.41,90.99,172.03,84.44,13
2025-07-20,AST-143,79.47,4.12,119.11,91.49,170.53,82.63,21
2025-07-21,AST-143,81.03,4.51,118.79,92.01,168.97,80.76,14
2025-07-22,AST-143,82.2,4.8,118.56,92.4,167.8,79.36,16
2025-07-23,AST-143,83.63,5.16,118.27,92.88,166.37,77.65,19
2025-07-24,AST-143,85.4,5.6,117.92,93.47,164.6,75.52,26
2025-07-25,AST-143,87.28,6.07,117.54,94.09,162.72,73.26,27
2025-07-26,AST-143,88.79,6.45,117.24,94.6,161.21,71.45,23
2025-07-27,AST-143,89.43,6.61,117.11,94.81,160.57,70.69,24
2025-07-28,AST-143,91.06,7.02,116.79,95.35,158.94,68.72,30
2025-07-29,AST-143,92.44,7.36,116.51,95.81,157.56,67.08,28
2025-07-30,AST-143,93.65,7.66,116.27,96.22,156.35,65.62,29
2025-07-31,AST-143,94.77,7.94,116.05,96.59,155.23,64.27,33
2025-08-01,AST-143,96.14,8.28,115.77,97.05,153.86,62.63,33
2025-08-02,AST-143,97.1,8.52,115.58,97.37,152.9,61.49,38
2025-08-03,AST-143,98.77,8.94,115.25,97.92,151.23,59.48,39
2025-08-04,AST-143,99.54,9.14,115.09,98.18,150.46,58.55,40
2025-08-05,AST-143,101.27,9.57,114.75,98.76,148.73,56.48,43
2025-08-06,AST-143,102.76,9.94,114.45,99.25,147.24,54.69,44
2025-08-07,AST-143,75.07,3.03,122.89,87.71,170.3,87.88,9
2025-08-08,AST-143,74.66,2.59,116.5,94.73,176.97,89.63,11
2025-08-09,AST-143,74.27,3.17,118.2,98.51,174.03,87.31,12
2025-08-10,AST-143,78.07,4.15,118.04,89.21,182.89,82.77,15
2025-08-11,AST-143,77.13,3.24,120.05,90.14,168.18,86.61,8
2025-08-12,AST-143,71.51,3.19,119.3,84.77,180.49,87.25,8
2025-08-13,AST-143,73.51,3.28,120.73,88.44,175.73,86.86,12
2025-08-14,AST-143,76.8,3.7,121.43,95.88,174.87,84.82,10
2025-08-15,AST-143,70.63,3.42,120.13,85.33,177.73,86.34,9
2025-08-16,AST-143,72.79,2.59,120.74,91.45,181.37,89.62,10
2025-08-17,AST-143,77.66,2.64,121.72,91.11,171.52,88.91,13
2025-08-18,AST-143,76.02,2.65,118.67,82.37,176.99,89.19,12
2025-08-19,AST-143,73.74,3.24,120.53,89.47,176.72,87.02,15
2025-08-20,AST-143,76.33,3.07,119.54,87.58,182.43,87.46,15
2025-08-21,AST-143,76.6,3.4,119.68,90.53,173.4,86.08,13
2025-08-22,AST-143,78.42,3.86,119.32,91.14,171.58,83.89,18
2025-08-23,AST-143,79.66,4.16,119.07,91.55,170.34,82.41,13
2025-08-24,AST-143,80.57,4.39,118.89,91.86,169.43,81.31,17
2025-08-25,AST-143,81.22,4.56,118.76,92.07,168.78,80.53,14
2025-08-26,AST-143,82.65,4.91,118.47,92.55,167.35,78.82,20
2025-08-27,AST-143,84.51,5.38,118.1,93.17,165.49,76.59,24
2025-08-28,AST-143,85.21,5.55,117.96,93.4,164.79,75.75,19
2025-08-29,AST-143,85.97,5.74,117.81,93.66,164.03,74.84,29
2025-08-30,AST-143,87.08,6.02,117.58,94.03,162.92,73.51,25
2025-08-31,AST-143,88.36,6.34,117.33,94.45,161.64,71.97,27
2025-09-01,AST-143,89.66,6.67,117.07,94.89,160.34,70.4,24
2025-09-02,AST-143,91.48,7.12,116.7,95.49,158.52,68.23,35
2025-09-03,AST-143,92.49,7.37,116.5,95.83,157.51,67.01,32
2025-09-04,AST-143,93.86,7.72,116.23,96.29,156.14,65.36,33
2025-09-05,AST-143,94.49,7.87,116.1,96.5,155.51,64.61,39
2025-09-06,AST-143,96.44,8.36,115.71,97.15,153.56,62.28,37
2025-09-07,AST-143,97.55,8.64,115.49,97.52,152.45,60.94,38
2025-09-08,AST-143,98.97,8.99,115.21,97.99,151.03,59.23,35
2025-09-09,AST-143,100.59,9.4,114.88,98.53,149.41,57.29,44
2025-09-10,AST-143,101.76,9.69,114.65,98.92,148.24,55.89,40
2025-09-11,AST-143,102.74,9.93,114.45,99.25,147.26,54.72,48
2025-09-12,AST-143,74.98,3.02,124.38,89.77,172.64,87.91,12
2025-09-13,AST-143,70.18,2.99,118.57,86.34,176.6,88.05,11
2025-09-14,AST-143,77.56,3.53,118.8,89.42,172.93,85.36,9
2025-09-15,AST-143,74.85,2.83,120.76,90.52,178.02,88.69,16
2025-09-16,AST-143,74.36,3.14,117.52,81.87,177.75,87.42,14
2025-09-17,AST-143,73.27,3.29,121.11,80.91,174.79,86.84,14
2025-09-18,AST-143,73.14,3.03,120.24,94.21,175.17,87.87,12
2025-09-19,AST-143,75.18,3.57,120.62,87.29,168.55,85.69,9
2025-09-20,AST-143,75.52,3.17,119.46,98.51,174.86,87.23,9
2025-09-21,AST-143,73.99,3.22,119.03,95.66,174.76,87.11,10
2025-09-22,AST-143,73.9,3.33,119.34,95.55,168.89,86.68,11
2025-09-23,AST-143,72.92,3.31,121.91,84.28,172.36,86.76,15
2025-09-24,AST-143,74.37,3.27,120.18,96.52,173.98,86.93,18
2025-09-25,AST-143,74.58,3.03,119.85,89.77,176.38,87.89,15
2025-09-26,AST-143,78.32,3.2,117.68,87.29,178.64,86.52,14
2025-09-27,AST-143,77.77,3.58,117.36,90.58,177.75,85.13,9
2025-09-28,AST-143,75.29,3.11,118.27,88.5,172.16,87.5,10
2025-09-29,AST-143,75.17,2.78,119.81,95.1,174.5,88.85,8
2025-09-30,AST-143,74.57,2.29,116.97,88.45,174.13,90.83,8
2025-10-01,AST-143,75.56,2.79,118.99,88.72,171.44,88.74,14
2025-10-02,AST-143,79.74,3.48,122.86,84.94,173.1,85.12,19
2025-10-03,AST-143,75.72,3.57,120.02,89.22,178.43,85.59,11
2025-10-04,AST-143,70.86,2.53,120.69,92.36,174.42,89.89,6
2025-10-05,AST-143,73.4,2.53,122.67,98.34,170.18,89.87,12
2025-10-06,AST-143,75.46,3.23,120.06,90.16,174.76,86.99,12
2025-10-07,AST-143,75.31,2.8,117.86,88.73,176.04,88.74,9
2025-10-08,AST-143,74.32,2.88,121.76,94.57,176.74,88.47,9
2025-10-09,AST-143,75.49,3.2,119.12,91.98,184.69,87.12,9
2025-10-10,AST-143,74.99,2.71,121.68,102.96,169.6,89.17,6
2025-10-11,AST-143,76.01,3.2,121.57,92.64,183.47,86.99,16
2025-10-12,AST-143,79.75,2.51,119.83,85.23,176.11,88.99,9
2025-10-13,AST-143,76.21,2.83,119.51,96.45,176.16,88.42,6
2025-10-14,AST-143,73.22,2.44,116.02,84.84,165.22,90.23,5
2025-10-15,AST-143,76.05,2.66,122.29,82.29,169.0,89.17,13
2025-10-16,AST-143,76.45,3.27,118.23,100.64,178.88,86.62,9
2025-10-17,AST-143,73.34,2.8,121.59,84.2,170.67,88.79,8
2025-10-18,AST-143,71.76,2.55,122.51,92.03,169.7,89.82,10
2025-10-19,AST-143,76.2,2.99,122.01,86.49,180.39,87.81,13
2025-10-20,AST-143,74.93,2.54,119.23,79.27,171.39,89.84,5
2025-10-21,AST-143,73.8,2.39,121.26,98.56,175.82,90.43,13
2025-10-22,AST-143,76.58,3.4,119.68,90.53,173.42,86.1,15
2025-10-23,AST-143,77.99,3.75,119.4,91.0,172.01,84.41,19
2025-10-24,AST-143,78.77,3.94,119.25,91.26,171.23,83.47,14
2025-10-25,AST-143,79.63,4.16,119.07,91.54,170.37,82.44,13
2025-10-26,AST-143,80.31,4.33,118.94,91.77,169.69,81.63,17
2025-10-27,AST-143,81.77,4.69,118.65,92.26,168.23,79.87,17
2025-10-28,AST-143,82.48,4.87,118.5,92.49,167.52,79.02,17
2025-10-29,AST-143,84.26,5.32,118.15,93.09,165.74,76.88,23
2025-10-30,AST-143,85.64,5.66,117.87,93.55,164.36,75.23,23
2025-10-31,AST-143,86.52,5.88,117.7,93.84,163.48,74.18,23
2025-11-01,AST-143,87.21,6.05,117.56,94.07,162.79,73.34,26
2025-11-02,AST-143,88.11,6.28,117.38,94.37,161.89,72.27,24
2025-11-03,AST-143,89.41,6.6,117.12,94.8,160.59,70.71,25
2025-11-04,AST-143,90.16,6.79,116.97,95.05,159.84,69.8,26
2025-11-05,AST-143,91.25,7.06,116.75,95.42,158.75,68.5,26
2025-11-06,AST-143,93.17,7.54,116.37,96.06,156.83,66.19,28
2025-11-07,AST-143,93.72,7.68,116.26,96.24,156.28,65.54,33
2025-11-08,AST-143,95.44,8.11,115.91,96.81,154.56,63.48,35
2025-11-09,AST-143,96.46,8.37,115.71,97.15,153.54,62.24,32
2025-11-10,AST-143,97.84,8.71,115.43,97.61,152.16,60.59,39
2025-11-11,AST-143,99.5,9.12,115.1,98.17,150.5,58.6,36
2025-11-12,AST-143,101.06,9.52,114.79,98.69,148.94,56.73,40
2025-11-13,AST-143,102.46,9.86,114.51,99.15,147.54,55.05,45
2025-11-14,AST-143,104.02,10.26,114.2,99.67,145.98,53.17,45
2025-11-15,AST-143,75.03,3.5,117.74,90.97,173.27,85.98,12
2025-11-16,AST-143,75.51,2.89,117.98,92.09,176.11,88.36,9
2025-11-17,AST-143,70.08,2.71,123.78,95.0,175.42,89.15,9
2025-11-18,AST-143,74.47,2.95,123.11,100.03,172.03,88.22,8
2025-11-19,AST-143,72.6,2.44,121.7,87.1,180.11,90.24,6
2025-11-20,AST-143,71.99,2.65,119.51,86.46,173.84,89.41,7
2025-11-21,AST-143,77.47,2.88,120.58,86.34,174.89,88.0,9
2025-11-22,AST-143,77.27,3.26,121.0,81.65,181.58,86.52,11
2025-11-23,AST-143,77.21,2.53,119.91,77.28,179.28,89.43,13
2025-11-24,AST-143,74.95,2.56,120.49,88.21,169.8,89.77,9
2025-11-25,AST-143,77.81,3.4,121.88,84.08,167.11,85.86,10
2025-11-26,AST-143,73.5,2.86,121.05,85.75,175.86,88.55,16
2025-11-27,AST-143,76.6,3.3,120.64,87.95,163.33,86.47,13
2025-11-28,AST-143,75.89,2.8,118.22,92.06,171.23,88.62,13
2025-11-29,AST-143,75.66,2.24,119.96,84.98,180.98,90.92,14
2025-11-30,AST-143,74.16,3.06,117.55,91.86,178.34,87.75,7
2025-12-01,AST-143,73.5,3.39,122.21,91.5,174.92,86.45,14
2025-12-02,AST-143,77.62,3.37,119.5,91.23,177.92,85.98,19
2025-12-03,AST-143,73.68,2.81,117.43,98.88,173.17,88.76,13
2025-12-04,AST-143,72.49,2.61,119.12,92.66,175.89,89.56,9
2025-12-05,AST-143,74.89,2.53,118.93,87.46,178.3,89.87,11
2025-12-06,AST-143,75.35,2.85,117.23,78.07,166.63,88.52,14
2025-12-07,AST-143,75.55,3.55,119.34,92.09,172.13,85.7,19
2025-12-08,AST-143,73.56,3.0,119.17,95.54,168.39,88.01,11
2025-12-09,AST-143,77.45,3.11,119.69,102.01,177.98,87.07,16
2025-12-10,AST-143,73.5,3.33,119.28,94.37,172.62,86.67,14
2025-12-11,AST-143,72.93,3.09,123.49,92.58,184.48,87.63,17
2025-12-12,AST-143,76.77,2.97,123.35,90.59,165.04,87.75,11
2025-12-13,AST-143,75.71,2.88,124.75,80.64,179.57,88.34,14
2025-12-14,AST-143,74.9,2.39,121.3,85.66,176.82,90.46,10
2025-12-15,AST-143,74.71,3.0,123.56,99.4,174.93,88.0,7
2025-12-16,AST-143,76.69,2.87,119.08,83.64,174.45,88.18,8
2025-12-17,AST-143,76.53,2.42,116.58,89.74,172.4,90.0,6
2025-12-18,AST-143,73.56,2.89,119.6,98.1,167.59,88.44,14
2025-12-19,AST-143,73.75,2.91,119.69,79.62,174.27,88.36,9
2025-12-20,AST-143,75.67,2.5,117.42,86.68,168.28,89.87,7
2025-12-21,AST-143,76.86,3.46,119.63,90.62,173.14,85.77,11
2025-12-22,AST-143,78.07,3.77,119.39,91.02,171.93,84.32,14
2025-12-23,AST-143,79.67,4.17,119.07,91.56,170.33,82.4,16
2025-12-24,AST-143,80.91,4.48,118.82,91.97,169.09,80.91,16
2025-12-25,AST-143,82.23,4.81,118.55,92.41,167.77,79.33,22
2025-12-26,AST-143,83.35,5.09,118.33,92.78,166.65,77.98,23
2025-12-27,AST-143,84.63,5.41,118.07,93.21,165.37,76.44,22
2025-12-28,AST-143,86.17,5.79,117.77,93.72,163.83,74.59,30
2025-12-29,AST-143,87.73,6.18,117.45,94.24,162.27,72.72,23
2025-12-30,AST-143,88.98,6.5,117.2,94.66,161.02,71.22,26
2025-12-31,AST-143,90.49,6.87,116.9,95.16,159.51,69.41,28
2025-01-01,AST-144,75.49,2.93,119.58,94.43,177.4,88.19,13
2025-01-02,AST-144,75.33,2.37,121.82,88.41,172.94,90.44,8
2025-01-03,AST-144,74.27,3.2,116.87,92.17,169.14,87.19,12
2025-01-04,AST-144,74.93,2.22,121.86,83.58,178.71,91.12,3
2025-01-05,AST-144,70.79,3.09,120.11,90.84,176.1,87.62,16
2025-01-06,AST-144,75.34,3.67,117.61,94.52,173.07,85.25,12
2025-01-07,AST-144,72.04,2.83,122.09,95.53,176.65,88.66,11
2025-01-08,AST-144,76.35,2.62,118.27,96.29,178.13,89.24,10
2025-01-09,AST-144,72.3,2.77,117.83,97.98,176.51,88.92,14
2025-01-10,AST-144,74.23,2.52,121.25,86.13,167.71,89.91,15
2025-01-11,AST-144,77.61,2.63,119.04,84.8,173.53,88.97,6
2025-01-12,AST-144,76.9,3.69,122.7,95.99,173.06,84.86,11
2025-01-13,AST-144,75.07,2.76,119.71,89.72,170.16,88.94,15
2025-01-14,AST-144,74.08,2.9,118.93,95.48,179.19,88.4,9
2025-01-15,AST-144,75.03,2.63,121.07,92.4,172.07,89.47,6
2025-01-16,AST-144,71.5,3.24,118.09,92.7,179.29,87.06,14
2025-01-17,AST-144,75.06,3.16,117.27,84.46,167.11,87.36,10
2025-01-18,AST-144,75.62,3.19,119.66,86.24,174.38,87.12,8
2025-01-19,AST-144,71.71,2.36,123.21,90.98,180.18,90.57,14
2025-01-20,AST-144,73.59,3.09,123.16,87.62,173.18,87.64,14
2025-01-21,AST-144,76.3,2.91,119.28,81.41,179.78,88.09,10
2025-01-22,AST-144,73.2,3.64,118.52,91.5,171.68,85.46,9
2025-01-23,AST-144,75.85,2.55,122.51,82.63,168.6,89.64,11
2025-01-24,AST-144,75.26,2.71,119.67,93.93,175.1,89.12,10
2025-01-25,AST-144,72.33,3.35,125.12,96.4,175.51,86.58,9
2025-01-26,AST-144,73.05,3.0,121.13,96.26,178.29,87.98,13
2025-01-27,AST-144,76.62,2.97,121.42,89.75,171.53,87.79,9
2025-01-28,AST-144,72.39,3.11,118.73,91.42,169.07,87.56,7
2025-01-29,AST-144,76.09,2.69,120.9,85.63,175.69,89.04,9
2025-01-30,AST-144,74.71,2.84,119.51,98.53,176.15,88.65,10
2025-01-31,AST-144,73.08,3.1,117.93,84.18,170.35,87.61,17
2025-02-01,AST-144,73.46,2.58,120.67,86.41,177.0,89.67,10
2025-02-02,AST-144,77.46,2.96,120.01,94.48,180.21,87.66,15
2025-02-03,AST-144,74.41,2.18,115.16,94.14,179.13,91.28,10
2025-02-04,AST-144,74.0,3.07,118.41,86.97,163.99,87.71,16
2025-02-05,AST-144,75.19,3.52,119.83,85.61,177.26,85.87,19
2025-02-06,AST-144,77.25,3.34,123.69,95.4,175.27,86.17,11
2025-02-07,AST-144,72.98,3.7,118.77,92.95,181.17,85.21,13
2025-02-08,AST-144,75.95,2.83,121.34,89.03,170.39,88.48,14
2025-02-09,AST-144,74.67,3.02,118.23,96.31,164.21,87.91,7
2025-02-10,AST-144,78.67,3.62,122.41,83.69,171.37,84.79,13
2025-02-11,AST-144,72.49,3.12,119.67,91.91,171.95,87.52,11
2025-02-12,AST-144,76.26,2.57,119.89,88.69,174.82,89.46,14
2025-02-13,AST-144,71.1,2.82,119.51,95.43,166.43,88.73,9
2025-02-14,AST-144,76.13,2.0,118.93,84.37,180.0,91.76,12
2025-02-15,AST-144,75.42,3.14,117.32,89.26,178.79,87.37,11
2025-02-16,AST-144,77.02,2.49,118.23,76.84,176.76,89.63,11
2025-02-17,AST-144,71.0,3.49,117.16,95.06,164.87,86.02,17
2025-02-18,AST-144,71.37,2.9,118.69,81.87,173.49,88.38,11
2025-02-19,AST-144,75.96,3.07,119.34,93.45,175.11,87.52,15
2025-02-20,AST-144,75.7,3.17,119.86,90.23,174.3,87.16,11
2025-02-21,AST-144,77.1,3.53,119.58,90.7,172.9,85.48,13
2025-02-22,AST-144,78.11,3.78,119.38,91.04,171.89,84.27,10
2025-02-23,AST-144,79.85,4.21,119.03,91.62,170.15,82.18,17
2025-02-24,AST-144,81.15,4.54,118.77,92.05,168.85,80.62,14
2025-02-25,AST-144,82.58,4.9,118.48,92.53,167.42,78.9,20
2025-02-26,AST-144,84.1,5.27,118.18,93.03,165.9,77.08,26
2025-02-27,AST-144,85.3,5.58,117.94,93.43,164.7,75.64,21
2025-02-28,AST-144,85.91,5.73,117.82,93.64,164.09,74.9,24
2025-03-01,AST-144,87.7,6.18,117.46,94.23,162.3,72.76,24
2025-03-02,AST-144,89.0,6.5,117.2,94.67,161.0,71.2,31
2025-03-03,AST-144,89.63,6.66,117.07,94.88,160.37,70.45,33
2025-03-04,AST-144,90.35,6.84,116.93,95.12,159.65,69.58,31
2025-03-05,AST-144,92.05,7.26,116.59,95.68,157.95,67.54,35
2025-03-06,AST-144,93.41,7.6,116.32,96.14,156.59,65.91,32
2025-03-07,AST-144,94.04,7.76,116.19,96.35,155.96,65.15,39
2025-03-08,AST-144,94.94,7.99,116.01,96.65,155.06,64.07,34
2025-03-09,AST-144,95.57,8.14,115.89,96.86,154.43,63.31,37
2025-03-10,AST-144,96.1,8.27,115.78,97.03,153.9,62.68,39
2025-03-11,AST-144,97.57,8.64,115.49,97.52,152.43,60.91,44
2025-03-12,AST-144,98.81,8.95,115.24,97.94,151.19,59.43,40
2025-03-13,AST-144,99.47,9.12,115.11,98.16,150.53,58.64,42
2025-03-14,AST-144,100.13,9.28,114.97,98.38,149.87,57.84,46
2025-03-15,AST-144,101.03,9.51,114.79,98.68,148.97,56.77,43
2025-03-16,AST-144,102.61,9.9,114.48,99.2,147.39,54.87,41
2025-03-17,AST-144,71.67,2.73,120.94,92.51,172.11,89.1,12
2025-03-18,AST-144,70.45,2.66,118.33,88.59,174.12,89.37,7
2025-03-19,AST-144,75.91,3.08,118.47,100.13,177.48,87.5,13
2025-03-20,AST-144,75.05,3.18,122.23,86.52,171.71,87.26,7
2025-03-21,AST-144,72.81,2.76,122.31,94.84,177.42,88.95,15
2025-03-22,AST-144,74.23,2.46,117.84,84.17,174.28,90.15,11
2025-03-23,AST-144,72.22,3.51,119.53,99.9,179.97,85.97,14
2025-03-24,AST-144,76.87,1.67,120.29,88.46,176.63,92.94,10
2025-03-25,AST-144,76.32,3.48,120.3,79.6,179.21,85.8,13
2025-03-26,AST-144,77.11,2.46,120.36,84.68,180.58,89.73,11
2025-03-27,AST-144,73.67,2.98,120.72,93.8,180.44,88.07,14
2025-03-28,AST-144,76.38,2.8,121.33,89.78,177.76,88.52,6
2025-03-29,AST-144,76.79,2.98,122.22,90.23,177.46,87.71,7
2025-03-30,AST-144,73.9,3.6,122.42,77.9,182.84,85.59,11
2025-03-31,AST-144,76.62,2.87,118.09,89.5,183.77,88.21,14
2025-04-01,AST-144,71.32,3.46,118.75,103.02,169.61,86.16,11
2025-04-02,AST-144,74.92,2.57,122.33,89.34,174.67,89.71,10
2025-04-03,AST-144,75.54,1.88,120.03,80.36,170.49,92.35,12
2025-04-04,AST-144,77.65,2.0,123.04,90.1,184.43,91.45,4
2025-04-05,AST-144,78.4,2.95,120.85,96.6,188.26,87.52,7
2025-04-06,AST-144,76.92,2.83,119.81,95.43,178.66,88.31,6
2025-04-07,AST-144,73.01,2.68,119.5,90.75,175.37,89.28,14
2025-04-08,AST-144,78.99,3.14,118.7,89.2,174.5,86.64,17
2025-04-09,AST-144,73.13,3.01,123.21,91.17,183.55,87.97,10
2025-04-10,AST-144,71.65,2.9,119.7,93.82,177.6,88.41,12
2025-04-11,AST-144,77.78,3.24,119.83,86.45,169.9,86.47,16
2025-04-12,AST-144,78.09,2.34,115.8,93.38,171.05,90.01,7
2025-04-13,AST-144,73.75,2.71,119.12,92.88,174.05,89.14,5
2025-04-14,AST-144,72.84,2.0,117.29,91.84,169.86,92.01,5
